Taxon_name,year,Distribution,Mass,Feeding,HomeRange,MinimumArea,MinimumAreaLo,File,NVA,NVA_Lo
Scelidotherium_leptocephalum,8000,5158449.694972038,800,Herbivore,24.781128381102135,96051.65360515188,126259.84910171539,PaleoNicheModeling/PredictedTSS/Scelidotherium_leptocephalum_TSS.rds,53.70495458805258,40.8558202126186
Scelidotherium_leptocephalum,7000,5979667.388462067,800,Herbivore,24.781128381102135,96051.65360515188,126259.84910171539,PaleoNicheModeling/PredictedTSS/Scelidotherium_leptocephalum_TSS.rds,62.25470529683143,47.360007405401106
Scelidotherium_leptocephalum,6000,6505047.51913929,800,Herbivore,24.781128381102135,96051.65360515188,126259.84910171539,PaleoNicheModeling/PredictedTSS/Scelidotherium_leptocephalum_TSS.rds,67.72447193756987,51.52110956428279
Scelidotherium_leptocephalum,5000,7139526.492321968,800,Herbivore,24.781128381102135,96051.65360515188,126259.84910171539,PaleoNicheModeling/PredictedTSS/Scelidotherium_leptocephalum_TSS.rds,74.33007370878859,56.54629356138656
Scelidotherium_leptocephalum,4000,6828762.512359619,800,Herbivore,24.781128381102135,96051.65360515188,126259.84910171539,PaleoNicheModeling/PredictedTSS/Scelidotherium_leptocephalum_TSS.rds,71.09468974299207,54.0849887034028
Scelidotherium_leptocephalum,3000,6155855.760842323,800,Herbivore,24.781128381102135,96051.65360515188,126259.84910171539,PaleoNicheModeling/PredictedTSS/Scelidotherium_leptocephalum_TSS.rds,64.08901387734302,48.75545000757243
Scelidotherium_leptocephalum,2000,7727083.720469475,800,Herbivore,24.781128381102135,96051.65360515188,126259.84910171539,PaleoNicheModeling/PredictedTSS/Scelidotherium_leptocephalum_TSS.rds,80.44717014694915,61.199849163802725
Scelidotherium_leptocephalum,1000,8520233.764587402,800,Herbivore,24.781128381102135,96051.65360515188,126259.84910171539,PaleoNicheModeling/PredictedTSS/Scelidotherium_leptocephalum_TSS.rds,88.70470673635968,67.48173568402946
Scelidotherium_leptocephalum,0,5442892.837036133,800,Herbivore,24.781128381102135,96051.65360515188,126259.84910171539,PaleoNicheModeling/PredictedTSS/Scelidotherium_leptocephalum_TSS.rds,56.666310602113306,43.108659449223
Smilodon_populator,21000,4214686.710195541,290,Carnivore,3237.4705334307005,12548435.787577394,16494912.36782942,PaleoNicheModeling/PredictedTSS/Smilodon_populator_TSS.rds,0.33587347311988996,0.255514343829773
